PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,HSN Code,GST Tax Type Code,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,Total,Purchase Order Status,Rejection Reason,Updated
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4009BRNSIZE6,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4009BRNSIZE6,46,0,0,46,13,100.0000,0.0000,MKOPL_FC,375.00,17250.00,0.00,2070.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,19320.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4009BRNSIZE7,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4009BRNSIZE7,71,0,0,71,13,100.0000,0.0000,MKOPL_FC,375.00,26625.00,0.00,3195.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,29820.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4009BRNSIZE8,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4009BRNSIZE8,75,0,0,75,13,100.0000,0.0000,MKOPL_FC,375.00,28125.00,0.00,3375.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,31500.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4009BRNSIZE9,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4009BRNSIZE9,78,0,0,78,13,100.0000,0.0000,MKOPL_FC,375.00,29250.00,0.00,3510.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,32760.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4009BRNSIZE10,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4009BRNSIZE10,80,0,0,80,13,100.0000,0.0000,MKOPL_FC,375.00,30000.00,0.00,3600.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,33600.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4009TANSIZE10,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4009TANSIZE10,3,0,0,3,13,100.0000,0.0000,MKOPL_FC,375.00,1125.00,0.00,135.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1260.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4051BLKSIZE6,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4051BLKSIZE6,25,18,0,7,13,28.0000,0.0000,MKOPL_FC,390.00,9750.00,0.00,1170.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,10920.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4051BLKSIZE7,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4051BLKSIZE7,63,19,0,44,13,69.8413,0.0000,MKOPL_FC,390.00,24570.00,0.00,2948.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,27518.40,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4051BLKSIZE8,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4051BLKSIZE8,81,52,0,29,13,35.8025,0.0000,MKOPL_FC,390.00,31590.00,0.00,3790.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,35380.80,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4051BLKSIZE9,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4051BLKSIZE9,49,36,0,13,13,26.5306,0.0000,MKOPL_FC,390.00,19110.00,0.00,2293.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,21403.20,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4051BLKSIZE10,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4051BLKSIZE10,52,18,0,34,13,65.3846,0.0000,MKOPL_FC,390.00,20280.00,0.00,2433.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,22713.60,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4051BRNSIZE9,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4051BRNSIZE9,1,0,0,1,13,100.0000,0.0000,MKOPL_FC,390.00,390.00,0.00,46.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,436.80,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4008BRNSIZE6,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4008BRNSIZE6,274,6,0,268,13,97.8102,0.0000,MKOPL_FC,390.00,106860.00,0.00,12823.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,119683.20,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4008BRNSIZE7,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4008BRNSIZE7,508,4,0,504,13,99.2126,0.0000,MKOPL_FC,390.00,198120.00,0.00,23774.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,221894.40,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4008BRNSIZE8,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4008BRNSIZE8,661,0,0,661,13,100.0000,0.0000,MKOPL_FC,390.00,257790.00,0.00,30934.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,288724.80,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4008BRNSIZE9,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4008BRNSIZE9,516,0,0,516,13,100.0000,0.0000,MKOPL_FC,390.00,201240.00,0.00,24148.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,225388.80,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4008BRNSIZE10,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4008BRNSIZE10,457,0,0,457,13,100.0000,0.0000,MKOPL_FC,390.00,178230.00,0.00,21387.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,199617.60,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4008BRNSIZE11,Men Slip-On Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4008BRNSIZE11,1,0,0,1,13,100.0000,0.0000,MKOPL_FC,390.00,390.00,0.00,46.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,436.80,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BLKSIZE6,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BLKSIZE6,34,0,0,34,13,100.0000,0.0000,MKOPL_FC,375.00,12750.00,0.00,1530.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,14280.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BLKSIZE7,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BLKSIZE7,73,0,0,73,13,100.0000,0.0000,MKOPL_FC,375.00,27375.00,0.00,3285.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,30660.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BLKSIZE8,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BLKSIZE8,101,0,0,101,13,100.0000,0.0000,MKOPL_FC,375.00,37875.00,0.00,4545.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,42420.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BLKSIZE9,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BLKSIZE9,54,0,0,54,13,100.0000,0.0000,MKOPL_FC,375.00,20250.00,0.00,2430.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,22680.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BLKSIZE10,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BLKSIZE10,60,0,0,60,13,100.0000,0.0000,MKOPL_FC,375.00,22500.00,0.00,2700.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,25200.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BRNSIZE6,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BRNSIZE6,39,0,0,39,13,100.0000,0.0000,MKOPL_FC,375.00,14625.00,0.00,1755.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,16380.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BRNSIZE7,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BRNSIZE7,101,0,0,101,13,100.0000,0.0000,MKOPL_FC,375.00,37875.00,0.00,4545.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,42420.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BRNSIZE8,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BRNSIZE8,103,0,0,103,13,100.0000,0.0000,MKOPL_FC,375.00,38625.00,0.00,4635.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,43260.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BRNSIZE9,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BRNSIZE9,142,0,0,142,13,100.0000,0.0000,MKOPL_FC,375.00,53250.00,0.00,6390.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,59640.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025BRNSIZE10,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025BRNSIZE10,92,0,0,92,13,100.0000,0.0000,MKOPL_FC,375.00,34500.00,0.00,4140.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,38640.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025TANSIZE9,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025TANSIZE9,25,0,0,25,13,100.0000,0.0000,MKOPL_FC,375.00,9375.00,0.00,1125.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,10500.00,APPROVED,,2023-12-21 15:08:08
SSF-PO-12122023,2023-12-12 15:09:13,Manual,kajal.maharana@marketingking.online,2023-12-21 15:08:08,2023-12-22,MTOBSF,4025TANSIZE10,Men Lace-Up Shoes,64041990,GST_12,S.A. Shoe Factory,SSF,4025TANSIZE10,26,0,0,26,13,100.0000,0.0000,MKOPL_FC,375.00,9750.00,0.00,1170.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,10920.00,APPROVED,,2023-12-21 15:08:08
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701BLACK6,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701BLACK6,14,0,0,14,13,100.0000,0.0000,MKOPL_FC,390.00,5460.00,0.00,655.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6115.20,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701BLACK10,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701BLACK10,7,0,0,7,13,100.0000,0.0000,MKOPL_FC,390.00,2730.00,0.00,327.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3057.60,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701BROWN6,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701BROWN6,130,23,0,107,13,82.3077,0.0000,MKOPL_FC,390.00,50700.00,0.00,6084.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,56784.00,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701BROWN7,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701BROWN7,163,6,0,157,13,96.3190,0.0000,MKOPL_FC,390.00,63570.00,0.00,7628.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,71198.40,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701BROWN8,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701BROWN8,247,14,0,233,13,94.3320,0.0000,MKOPL_FC,390.00,96330.00,0.00,11559.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,107889.60,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701BROWN9,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701BROWN9,162,12,0,150,13,92.5926,0.0000,MKOPL_FC,390.00,63180.00,0.00,7581.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,70761.60,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701BROWN10,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701BROWN10,133,2,0,131,13,98.4962,0.0000,MKOPL_FC,390.00,51870.00,0.00,6224.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,58094.40,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701TAN6,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701TAN6,15,1,1,14,13,93.3333,6.6667,MKOPL_FC,390.00,5850.00,0.00,702.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6552.00,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701TAN7,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701TAN7,18,0,0,18,13,100.0000,0.0000,MKOPL_FC,390.00,7020.00,0.00,842.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,7862.40,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701TAN8,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701TAN8,35,1,0,34,13,97.1429,0.0000,MKOPL_FC,390.00,13650.00,0.00,1638.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,15288.00,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701TAN9,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701TAN9,29,0,0,29,13,100.0000,0.0000,MKOPL_FC,390.00,11310.00,0.00,1357.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,12667.20,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,3701TAN10,Men Lace-Up Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,3701TAN10,35,1,0,34,13,97.1429,0.0000,MKOPL_FC,390.00,13650.00,0.00,1638.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,15288.00,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4008BLKSIZE6,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4008BLKSIZE6,194,39,0,155,13,79.8969,0.0000,MKOPL_FC,390.00,75660.00,0.00,9079.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,84739.20,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4008BLKSIZE7,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4008BLKSIZE7,236,9,0,227,13,96.1864,0.0000,MKOPL_FC,390.00,92040.00,0.00,11044.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,103084.80,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4008BLKSIZE8,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4008BLKSIZE8,431,3,0,428,13,99.3039,0.0000,MKOPL_FC,390.00,168090.00,0.00,20170.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,188260.80,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4008BLKSIZE9,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4008BLKSIZE9,294,44,1,250,13,85.0340,0.3401,MKOPL_FC,390.00,114660.00,0.00,13759.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,128419.20,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4008BLKSIZE10,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4008BLKSIZE10,275,33,0,242,13,88.0000,0.0000,MKOPL_FC,390.00,107250.00,0.00,12870.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,120120.00,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BLKSIZE6,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BLKSIZE6,13,1,0,12,13,92.3077,0.0000,MKOPL_FC,390.00,5070.00,0.00,608.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,5678.40,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BLKSIZE7,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BLKSIZE7,7,0,0,7,13,100.0000,0.0000,MKOPL_FC,390.00,2730.00,0.00,327.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3057.60,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BLKSIZE8,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BLKSIZE8,8,0,0,8,13,100.0000,0.0000,MKOPL_FC,390.00,3120.00,0.00,374.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3494.40,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BLKSIZE9,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BLKSIZE9,9,0,0,9,13,100.0000,0.0000,MKOPL_FC,390.00,3510.00,0.00,421.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3931.20,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BLKSIZE10,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BLKSIZE10,6,0,0,6,13,100.0000,0.0000,MKOPL_FC,390.00,2340.00,0.00,280.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2620.80,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BRNSIZE6,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BRNSIZE6,16,0,0,16,13,100.0000,0.0000,MKOPL_FC,390.00,6240.00,0.00,748.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6988.80,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BRNSIZE7,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BRNSIZE7,26,0,0,26,13,100.0000,0.0000,MKOPL_FC,390.00,10140.00,0.00,1216.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,11356.80,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BRNSIZE8,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BRNSIZE8,27,0,0,27,13,100.0000,0.0000,MKOPL_FC,390.00,10530.00,0.00,1263.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,11793.60,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BRNSIZE9,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BRNSIZE9,15,0,0,15,13,100.0000,0.0000,MKOPL_FC,390.00,5850.00,0.00,702.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6552.00,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082BRNSIZE10,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082BRNSIZE10,1,0,0,1,13,100.0000,0.0000,MKOPL_FC,390.00,390.00,0.00,46.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,436.80,APPROVED,,2023-12-13 15:59:57
SADGURU-PO-12122023,2023-12-12 15:17:32,Manual,kajal.maharana@marketingking.online,2023-12-13 15:59:57,2023-12-22,MTOBSF,4082TANSIZE7,Men Slip-On Shoes,64041990,GST_12,SADGURU OVERSEAS,SADGURU,4082TANSIZE7,8,0,0,8,13,100.0000,0.0000,MKOPL_FC,390.00,3120.00,0.00,374.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3494.40,APPROVED,,2023-12-13 15:59:57
